time,open,high,low,close,tick_volume,spread,real_volume
1670932800,105850.0,106390.0,104780.0,105040.0,2150730,5,6626591
1670947200,105045.0,105325.0,103095.0,103615.0,1328071,5,3850233
1671004800,105140.0,105470.0,103905.0,103970.0,2430914,5,6581284
1671019200,103970.0,105765.0,103635.0,105485.0,2392461,5,7366663
1671033600,105480.0,106525.0,104920.0,105660.0,1667062,5,4256860
1671091200,105030.0,107630.0,104700.0,106985.0,2475898,5,6635546
1671105600,106990.0,107220.0,105425.0,106155.0,2232361,5,7034681
1671120000,106155.0,106495.0,105370.0,105850.0,863792,5,2750973
1671177600,105120.0,106010.0,104500.0,105200.0,2411597,5,6554502
1671192000,105205.0,105225.0,104110.0,104350.0,1948556,5,5846241
1671206400,104350.0,105080.0,104240.0,104710.0,805020,5,2550130
1671436800,105000.0,105920.0,104195.0,105345.0,2392953,5,6574575
1671451200,105345.0,107045.0,105325.0,106705.0,2050848,5,6179824
1671465600,106710.0,106865.0,105960.0,106785.0,850126,5,2707179
1671523200,106705.0,109520.0,106160.0,109265.0,2908641,5,8419549
1671537600,109265.0,109785.0,108505.0,109150.0,2190692,5,7057803
1671552000,109145.0,109345.0,108555.0,109330.0,828857,5,2705198
1671609600,109710.0,109810.0,107760.0,108670.0,2966279,5,7914507
1671624000,108675.0,109565.0,108460.0,109215.0,2155234,5,6593943
1671638400,109220.0,109445.0,108930.0,109350.0,725290,5,2359901
1671696000,109000.0,110220.0,108805.0,109075.0,2648853,5,7008153
1671710400,109070.0,109645.0,108190.0,108315.0,2094861,5,6179924
1671724800,108310.0,109640.0,108295.0,109390.0,890266,5,2677122
1671782400,109560.0,111450.0,109285.0,111090.0,2611828,5,6592297
1671796800,111090.0,111825.0,110850.0,111225.0,1528189,5,4621993
1671811200,111230.0,111645.0,110915.0,111430.0,650002,5,2143939
1672041600,111240.0,111775.0,109940.0,110465.0,1984230,5,4791933
1672056000,110465.0,110885.0,110040.0,110395.0,1181474,5,2938084
1672070400,110395.0,110795.0,110305.0,110520.0,473005,5,1262254
1672128000,111175.0,111370.0,108945.0,109520.0,2207928,5,6033779
1672142400,109520.0,110710.0,109355.0,109865.0,1787816,5,5712033
1672156800,109870.0,110400.0,109550.0,110090.0,639937,5,2141213
1672214400,110380.0,111985.0,110200.0,111500.0,2354007,5,6398394
1672228800,111500.0,112160.0,110910.0,111825.0,1916148,5,5818519
1672243200,111825.0,112290.0,111775.0,112235.0,653705,5,2025807
1672300800,112080.0,112850.0,111760.0,111995.0,2334158,5,5903233
